"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Sungrass Prairie","onc","Near Mint","English","","","2023-02-03 01:20:26.347000","166","False","False",""
"2","2","Sunhome Stalwart","rvr","Near Mint","English","","","2024-01-24 04:21:24.290000","28","False","False",""
"1","1","Sunken Hollow","moc","Near Mint","English","","","2024-08-29 19:34:05.657000","428","False","False",""
"1","1","Sunken Hollow","clb","Near Mint","English","","","2023-12-24 21:22:59.780000","918","False","False",""
"1","1","Sunken Hollow","mic","Near Mint","English","","","2024-11-09 18:25:37.977000","182","False","False",""
"1","1","Sunken Hollow","drc","Near Mint","English","","","2025-02-14 23:22:25.257000","174","False","False",""
"1","1","Sunken Hollow","ncc","Near Mint","English","","","2022-04-30 17:02:16.917000","431","False","False",""
"1","1","Sunken Hollow","fic","Near Mint","English","","","2025-07-09 00:51:13.860000","429","False","False",""
"1","1","Sunlit Marsh","dmu","Near Mint","English","","","2023-06-28 03:53:34.920000","257","False","False",""
"2","2","Sunlit Marsh","fic","Near Mint","English","","","2025-07-09 00:51:20.923000","431","False","False",""
"1","1","Sunmane Pegasus","thb","Near Mint","English","","","2022-02-27 04:59:31.290000","38","False","False",""
"2","2","Sunpetal Grove","fic","Near Mint","English","","","2025-07-15 02:12:26.483000","432","False","False",""
"1","1","Sunrise Cavalier","mid","Near Mint","English","","","2026-05-13 15:58:39.793000","244","False","False",""
"1","1","Sunrise Seeker","plst","Near Mint","English","","","2022-02-27 03:56:21.097000","XLN-40","False","False",""
"1","1","Sunscape Familiar","pls","Near Mint","English","","","2024-11-09 18:25:04.780000","17","False","False",""
"1","1","Sunscorch Regent","fic","Near Mint","English","","","2025-07-15 02:12:26.483000","255","False","False",""
"2","2","Sunscorched Divide","fic","Near Mint","English","","","2025-07-09 00:51:20.923000","433","False","False",""
"2","2","Sunset Pyramid","cmr","Near Mint","English","","","2024-11-09 18:25:15.883000","345","False","False",""
"1","1","Sunset Revelry","mid","Near Mint","English","","","2026-07-23 23:33:24.693000","38","False","False",""
"1","1","Sunset Saboteur","eoe","Near Mint","English","","","2025-08-17 03:22:14.563000","116","False","False",""
"1","1","Sunshot Militia","lci","Near Mint","English","","","2023-11-11 04:51:13.083000","168","False","False",""
"1","1","Sunstar Lightsmith","eoe","Near Mint","English","","","2025-07-28 00:39:25.663000","42","False","False",""
"1","1","Super Intelligence","msh","Near Mint","English","foil","","2026-06-21 06:40:18.893000","77","False","False",""
"1","1","Super Strength","msh","Near Mint","English","","","2026-06-21 06:54:30.927000","189","False","False",""
"1","1","Super Suit","msh","Near Mint","English","","","2026-06-21 06:41:42.070000","78","False","False",""
"1","1","Super Villain Lockup","msh","Near Mint","English","","","2026-06-21 06:32:57.147000","37","False","False",""
"1","1","Super-Adaptoid","msh","Near Mint","English","","","2026-06-21 06:56:14.320000","250","False","False",""
"2","2","Supernatural Stamina","cmr","Near Mint","English","","","2022-11-22 05:20:17.243000","151","False","False",""
"1","1","Supernatural Stamina","cmm","Near Mint","English","","","2023-08-05 16:47:50.333000","188","False","False",""
"5","5","Suplex","fin","Near Mint","English","","","2025-06-19 18:11:45.823000","164","False","False",""
"1","1","Supply Drop","bro","Near Mint","English","foil","","2022-11-14 17:21:22.947000","250","False","False",""
"1","1","Supply Runners","jmp","Near Mint","English","","","2023-01-22 14:49:41.413000","7","False","False",""
"1","1","Supportive Parents","spm","Near Mint","English","","","2025-09-20 07:08:49.503000","119","False","False",""
"1","1","Suppression Ray // Orderly Plaza","mh3","Near Mint","English","","","2024-06-14 22:10:18.993000","260","False","False",""
"1","1","Suppressor Skyguard","clu","Near Mint","English","","","2024-12-05 15:31:44.280000","46","False","False",""
"1","1","Supreme Verdict","rtr","Near Mint","English","","","2024-11-09 18:25:00.647000","201","False","False",""
"1","1","Supreme Verdict","clu","Near Mint","English","","","2024-12-05 15:36:10.353000","211","False","False",""
"3","3","Supreme Will","j25","Near Mint","English","","","2024-12-08 17:36:42.467000","370","False","False",""
"4","4","Suq'Ata Lancer","dmr","Near Mint","English","","","2023-04-16 06:06:03.070000","145","False","False",""
"3","3","Sure Strike","fdn","Near Mint","English","","","2024-11-09 07:19:38.173000","209","False","False",""
"2","2","Sure Strike","vow","Near Mint","English","","","2022-02-27 23:20:26.903000","179","False","False",""
"1","1","Surgespanner","lcc","Near Mint","English","","","2023-11-19 21:37:17.027000","174","False","False",""
"1","1","Surgical Skullbomb","one","Near Mint","English","foil","","2023-03-17 23:22:51.950000","243","False","False",""
"2","2","Surgical Skullbomb","one","Near Mint","English","","","2023-12-11 17:22:38.043000","243","False","False",""
"2","2","Surly Farrier","ecl","Near Mint","English","","","2026-01-18 04:13:27.877000","196","False","False",""
"4","4","Surprise!","fj25","Near Mint","English","","","2024-12-08 17:35:22.103000","17","False","False",""
"1","1","Surrak and Goreclaw","mom","Near Mint","English","","","2023-04-26 04:43:19.577000","337","False","False",""
"1","1","Surrak Dragonclaw","ktk","Played","English","","","2025-04-13 02:41:12.327000","206","False","False",""
"1","1","Surrak, Elusive Hunter","ptdm","Near Mint","English","foil","","2025-04-23 04:54:30.450000","161p","False","False",""
"1","1","Surrak, Elusive Hunter","tdm","Near Mint","English","","","2025-04-13 02:39:07.883000","161","False","False",""
"1","1","Surrak, the Hunt Caller","cmm","Near Mint","English","","","2023-08-05 17:00:17.870000","326","False","False",""
"1","1","Surrakar Banisher","plst","Near Mint","English","","","2022-02-27 19:44:18.880000","DDO-43","False","False",""
"1","1","Surrakar Spellblade","mm2","Near Mint","English","","","2024-05-14 01:13:44.297000","60","False","False",""
"1","1","Surreal Memoir","2x2","Near Mint","English","","","2022-07-09 15:03:07.877000","127","False","False",""
"2","2","Surveilling Sprite","rav","Near Mint","English","","","2022-02-27 18:47:49.207000","67","False","False",""
"1","1","Survival of the Fittest","tpr","Near Mint","English","","","2026-03-05 03:31:49.377000","199","False","True",""
"1","1","Survivors' Encampment","hou","Near Mint","English","","","2022-05-26 04:58:46.357000","184","False","False",""
"1","1","Suspend Aggression","sos","Near Mint","English","","","2026-04-20 02:43:09.187000","236","False","False",""
"1","1","Suspicious Detonation","mkm","Near Mint","English","","","2024-02-04 02:56:30.217000","145","False","False",""
"1","1","Suspicious Stowaway // Seafaring Werewolf","mid","Near Mint","English","","","2022-02-27 22:31:09.423000","80","False","False",""
"1","1","Susur Secundi, Void Altar","eoe","Near Mint","English","","","2025-08-07 03:51:06.677000","259","False","False",""
"1","1","Susurian Voidborn","eoe","Near Mint","English","","","2025-07-28 00:45:40.233000","118","False","False",""
"2","2","Sutina, Speaker of the Tajuru","j25","Near Mint","English","","","2024-12-11 18:42:51.163000","56","False","False",""
"1","1","Suture Priest","nph","Near Mint","English","","","2024-03-31 02:51:28.943000","25","False","False",""
"1","1","Svella, Ice Shaper","khm","Near Mint","English","","","2025-12-24 21:11:18.013000","230","False","False",""
"1","1","Svyelun of Sea and Sky","lcc","Near Mint","English","","","2023-11-19 21:37:17.027000","175","False","False",""
"2","2","Swallowed by Leviathan","fin","Near Mint","English","","","2025-06-08 23:40:17.010000","79","False","False",""
"13","13","Swamp","m21","Near Mint","English","","","2022-10-14 16:42:31.067000","267","False","False",""
"7","7","Swamp","dsk","Near Mint","English","","","2024-11-26 18:46:48.670000","274","False","False",""
"9","9","Swamp","sos","Near Mint","English","","","2026-04-27 02:49:00.863000","277","False","False",""
"1","1","Swamp","dsk","Near Mint","English","foil","","2024-09-21 05:43:18.143000","282","False","False",""
"11","11","Swamp","bfz","Near Mint","English","","","2025-05-03 02:06:50.287000","263","False","False",""
"5","5","Swamp","fin","Near Mint","English","","","2025-07-15 02:11:56.707000","300","False","False",""
"3","3","Swamp","dmr","Near Mint","English","","","2023-01-13 22:00:34.750000","407","False","False",""
"3","3","Swamp","dmr","Near Mint","English","","","2023-01-13 22:00:16.383000","406","False","False",""
"1","1","Swamp","fin","Near Mint","English","foil","","2025-06-22 19:40:39.837000","301","False","False",""
"3","3","Swamp","fin","Near Mint","English","","","2025-07-09 00:51:20.923000","302","False","False",""
"1","1","Swamp","fdn","Near Mint","English","foil","","2025-08-31 05:14:30.410000","287","False","False",""
"2","2","Swamp","one","Near Mint","English","","","2023-03-17 22:50:36.027000","269","False","False",""
"6","6","Swamp","one","Near Mint","English","","","2023-02-03 01:20:26.347000","274","False","False",""
"2","2","Swamp","vow","Near Mint","English","","","2025-02-20 05:19:42.577000","272","False","False",""
"1","1","Swamp","ecl","Near Mint","English","","","2026-01-18 04:19:51.090000","281","False","False",""
"5","5","Swamp","one","Near Mint","English","","","2023-03-17 23:08:16.423000","264","False","False",""
"12","12","Swamp","und","Near Mint","English","","","2025-06-19 18:12:00.130000","91","False","False",""
"1","1","Swamp","bfz","Near Mint","English","","","2025-02-20 05:45:34.130000","264","False","False",""
"9","9","Swamp","vow","Near Mint","English","","","2022-09-30 19:32:54.690000","273","False","False",""
"5","5","Swamp","tla","Near Mint","English","","","2025-12-27 05:26:43.780000","289","False","False",""
"1","1","Swamp","blb","Near Mint","English","","","2025-08-31 05:11:24.363000","270","False","False",""
"5","5","Swamp","dft","Near Mint","English","","","2025-02-14 23:22:25.257000","284","False","False",""
"1","1","Swamp","dft","Near Mint","English","foil","","2025-02-09 03:07:57.763000","285","False","False",""
"5","5","Swamp","mom","Near Mint","English","","","2024-08-29 19:34:05.657000","279","False","False",""
"1","1","Swamp","inr","Near Mint","English","","","2025-01-18 07:08:43.000000","292","False","False",""
"1","1","Swamp","msh","Near Mint","English","foil","","2026-06-21 06:58:50.970000","282","False","False",""
"1","1","Swamp","blb","Near Mint","English","","","2024-07-29 03:45:20.567000","271","False","False",""
"3","3","Swamp","thb","Near Mint","English","","","2023-02-08 23:25:43.607000","252","False","False",""
"3","3","Swamp","dsk","Near Mint","English","foil","","2024-11-26 18:47:00.427000","274","False","False",""
"1","1","Swamp","sld","Near Mint","English","foil","","2024-11-09 18:25:35.067000","560","False","False",""
"3","3","Swamp","mid","Near Mint","English","","","2025-02-20 05:20:48.837000","272","False","False",""
"4","4","Swamp","fin","Near Mint","English","","","2025-07-09 00:51:20.923000","301","False","False",""
"1","1","Swamp","blb","Near Mint","English","foil","","2024-07-29 03:45:28.140000","270","False","False",""
"1","1","Swamp","fin","Near Mint","Japanese","foil","","2026-06-19 22:24:05.500000","301","False","False",""
"2","2","Swamp","eoe","Near Mint","English","foil","","2026-02-15 05:36:53.637000","264","False","False",""
"1","1","Swamp","lci","Near Mint","English","","","2023-11-25 08:06:21.553000","289","False","False",""
"1","1","Swamp","tla","Near Mint","English","foil","","2025-12-27 05:26:36.920000","289","False","False",""
"8","8","Swamp","eoe","Near Mint","English","","","2026-02-15 05:37:31.363000","264","False","False",""
"8","8","Swamp","blb","Near Mint","English","","","2025-08-31 04:57:39.393000","373","False","False",""
"1","1","Swamp","dft","Near Mint","English","foil","","2025-10-29 16:36:47.910000","509","False","False",""
"1","1","Swampsnare Trap","tla","Near Mint","English","","","2025-11-16 05:49:38.970000","120","False","False",""
"1","1","Swan Song","ths","Near Mint","English","","","2024-11-09 18:25:19.133000","65","False","False",""
"1","1","Swarm Culler","eoe","Near Mint","English","","","2025-07-28 00:42:58.217000","119","False","False",""
"2","2","Swarm, Being of Bees","spm","Near Mint","English","","","2025-09-20 07:21:44.750000","69","False","False",""
"1","1","Swarming Goblins","afr","Near Mint","English","","","2022-02-26 23:59:52.767000","162","False","False",""
"1","1","Swarming of Moria","ltr","Near Mint","English","","","2023-10-16 20:17:25.060000","150","False","False",""
"1","1","Swarmyard","blc","Near Mint","English","","","2025-08-31 04:57:39.393000","133","False","False",""
"1","1","Swarmyard Massacre","blc","Near Mint","English","","","2025-08-31 04:57:39.393000","20","False","False",""
"1","1","Sweet-Gum Recluse","cmr","Near Mint","English","","","2022-02-27 23:40:31.787000","260","False","False",""
"1","1","Sweettooth Witch","woe","Near Mint","English","","","2024-03-31 02:35:15.317000","111","False","False",""
"3","3","Swift Response","m21","Near Mint","English","","","2023-01-22 17:13:04.950000","40","False","False",""
"1","1","Swift Response","j25","Near Mint","English","","","2026-04-06 03:08:12.257000","269","False","False",""
"1","1","Swiftfoot Boots","afc","Near Mint","English","","","2024-11-09 18:25:26.320000","217","False","False","0.00"
"1","1","Swiftfoot Boots","fic","Near Mint","English","","","2025-07-09 00:51:20.923000","361","False","False",""
"1","1","Swiftfoot Boots","plst","Near Mint","English","","","2025-02-01 18:07:10.530000","A25-234","False","False",""
"1","1","Swiftfoot Boots","ncc","Near Mint","English","","","2024-11-09 18:25:28.963000","382","False","False",""
"3","3","Swiftfoot Boots","fdn","Near Mint","English","","","2025-12-24 21:07:09.123000","258","False","False",""
"1","1","Swiftfoot Boots","a25","Near Mint","English","","","2023-08-21 20:03:55.230000","234","False","False",""
"1","1","Swiftfoot Boots","lcc","Near Mint","English","","","2023-11-19 21:37:17.027000","314","False","False",""
"1","1","Swiftfoot Boots","c14","Near Mint","English","","","2024-11-09 18:25:08.900000","275","False","False",""
"1","1","Swiftfoot Boots","cmr","Near Mint","English","","","2025-12-24 20:39:40.403000","474","False","False",""
